Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.227193,1808.5246096751875,True,1808.5246096751875,4468642719.971809,False
0.0727629,185.50475252045172,True,185.50475252045172,4468642905.476562,False
0.0532103,99.20338311803555,True,99.20338311803555,4468643004.679945,False
0.0417653,61.117599843708895,True,61.117599843708895,4468643065.7975445,False
0.123624,535.476620770965,True,535.476620770965,4468643601.274165,False
0.0519334,94.49929789586335,True,94.49929789586335,4468643695.773463,False
0.107571,405.43887077267243,True,405.43887077267243,4468644101.212334,False
0.0603194,127.48206364066834,True,127.48206364066834,4468644228.694397,False
0.00620738,1.3500559403318473,False,0.0,4468644228.694397,False
0.0339631,40.41566548484036,True,40.41566548484036,4468644269.110063,False
0.016254,9.256687601927517,False,0.0,4468644269.110063,False
0.0464881,75.72140589562437,True,75.72140589562437,4468644344.831469,False
0.0861175,259.8470824847185,True,259.8470824847185,4468644604.678551,False
0.0109982,4.238169521300785,False,0.0,4468644604.678551,False
0.0690193,166.90761348450434,True,166.90761348450434,4468644771.586164,False
0.0236355,19.573328336086494,False,0.0,4468644771.586164,False
0.0975695,333.55169599986544,True,333.55169599986544,4468645105.13786,False
0.0440741,68.06157319944221,True,68.06157319944221,4468645173.199433,False
0.0430587,64.96162892573666,True,64.96162892573666,4468645238.161062,False
0.0227439,18.124455489898764,False,0.0,4468645238.161062,False
0.0646109,146.26709450329224,True,146.26709450329224,4468645384.428157,False
0.00623269,1.3610878340141133,False,0.0,4468645384.428157,False
0.00738739,1.912128845471119,False,0.0,4468645384.428157,False
0.0309537,33.570686859490365,True,33.570686859490365,4468645417.998844,False
0.0422604,62.57520577179552,True,62.57520577179552,4468645480.57405,False
0.0252455,22.330736418408918,True,22.330736418408918,4468645502.904786,False
0.0481759,81.31950888459271,True,81.31950888459271,4468645584.224295,False
15.5192,8387198.834622517,True,8387198.834622517,4477032783.058917,True
18.8665,12359193.2697259,True,12359193.2697259,4489391976.328643,True
79.2004,186939393.39257687,True,186939393.39257687,4676331369.72122,True
44.9756,67308984.1751714,True,67308984.1751714,4743640353.896392,True
19.3779,13031813.152001275,True,13031813.152001275,4756672167.048393,True
86.3787,215513794.1709852,True,215513794.1709852,4972185961.219378,True
14.7385,7569123.229638784,True,7569123.229638784,4979755084.449018,True
112.184,316904122.44007117,True,316904122.44007117,5296659206.889089,True
87.2794,219124548.80349475,True,219124548.80349475,5515783755.692583,True
106.453,295198694.46831906,True,295198694.46831906,5810982450.160902,True
0.0,0.0,False,0.0,5810982450.160902,False
0.0584506,119.70519786297211,True,119.70519786297211,5810982569.8661,False
0.0506502,89.88710642759189,True,89.88710642759189,5810982659.753207,False
0.00720966,1.821229462614438,False,0.0,5810982659.753207,False
8.88096,2757942.6884746086,True,2757942.6884746086,5813740602.441682,True
40.8713,56088948.6499255,True,56088948.6499255,5869829551.091607,True
75.6893,173181510.85225582,True,173181510.85225582,6043011061.943863,True
13.9244,6760043.716836064,True,6760043.716836064,6049771105.660699,True
48.3304,77102804.30623186,True,77102804.30623186,6126873909.96693,True
12.4537,5412792.622035736,True,5412792.622035736,6132286702.588966,True
41.1289,56767491.07890882,True,56767491.07890882,6189054193.667875,True
50.6189,84086593.23872496,True,84086593.23872496,6273140786.9066,True
87.4484,219802368.9241543,True,219802368.9241543,6492943155.830754,True
0.0,0.0,False,0.0,6492943155.830754,False
0.0429315,64.57838866326414,True,64.57838866326414,6492943220.4091425,False
0.030855,33.35693896754189,True,33.35693896754189,6492943253.766082,False
0.0793281,220.49012062704548,True,220.49012062704548,6492943474.256203,False
0.084836,252.17114294256285,True,252.17114294256285,6492943726.427345,False
