Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
24.3198,20413845.62596375,True,20413845.62596375,4487647531.118139,True
17.8609,11087202.729409529,True,11087202.729409529,4498734733.8475485,True
31.2624,33402443.681856893,True,33402443.681856893,4532137177.529406,True
18.4149,11779642.570292128,True,11779642.570292128,4543916820.099698,True
22.4566,17444412.292122107,True,17444412.292122107,4561361232.39182,True
0.0773161,209.44737013513634,True,209.44737013513634,4561361441.8391905,False
0.0618338,133.96363738390366,True,133.96363738390366,4561361575.802828,False
0.0429442,64.61660148160891,True,64.61660148160891,4561361640.41943,False
119.52,343392533.1374031,True,343392533.1374031,4904754173.556833,True
0.0,0.0,False,0.0,4904754173.556833,False
0.119235,498.12972089281004,True,498.12972089281004,4904754671.686554,False
0.0822833,237.22389179890408,True,237.22389179890408,4904754908.910446,False
0.0922728,298.3200232807551,True,298.3200232807551,4904755207.23047,False
0.0869107,264.65585828808184,True,264.65585828808184,4904755471.886328,False
0.0539064,101.81592856791907,True,101.81592856791907,4904755573.702256,False
0.0605219,128.33944775993407,True,128.33944775993407,4904755702.041704,False
0.0818833,234.9230871519801,True,234.9230871519801,4904755936.964791,False
0.0515643,93.1608243742288,True,93.1608243742288,4904756030.125616,False
0.0609768,130.27597043207246,True,130.27597043207246,4904756160.401587,False
0.0768959,207.17693454495776,True,207.17693454495776,4904756367.578521,False
0.0969176,329.1094083947601,True,329.1094083947601,4904756696.687929,False
0.0930513,303.37507294345585,True,303.37507294345585,4904757000.063002,False
0.139836,685.1298173699645,True,685.1298173699645,4904757685.192819,False
0.0220338,17.01037547596296,False,0.0,4904757685.192819,False
0.0874069,267.68648836986256,True,267.68648836986256,4904757952.879307,False
0.135911,647.208349702701,True,647.208349702701,4904758600.087656,False
0.0594863,123.98495088189074,True,123.98495088189074,4904758724.072607,False
0.0315547,34.886965798268726,True,34.886965798268726,4904758758.959573,False
0.0761123,202.97601751890187,True,202.97601751890187,4904758961.935591,False
0.0525536,96.76983739300792,True,96.76983739300792,4904759058.705428,False
0.0550114,106.03285643777838,True,106.03285643777838,4904759164.738284,False
0.0494498,85.6769802842142,True,85.6769802842142,4904759250.415264,False
0.0283345,28.129771032359802,True,28.129771032359802,4904759278.545035,False
49.1971,79719595.55649297,True,79719595.55649297,4984478874.101528,True
0.0,0.0,False,0.0,4984478874.101528,False
0.0111146,4.32835400325109,False,0.0,4984478874.101528,False
0.025396,22.597777541664016,True,22.597777541664016,4984478896.699306,False
34.0245,39383854.90806251,True,39383854.90806251,5023862751.607368,True
12.568,5512205.223343347,True,5512205.223343347,5029374956.830711,True
16.1733,9104303.641240735,True,9104303.641240735,5038479260.471952,True
16.0605,8978581.102620866,True,8978581.102620866,5047457841.5745735,True
14.4989,7326329.157883316,True,7326329.157883316,5054784170.732457,True
0.200519,1408.7882354167343,True,1408.7882354167343,5054785579.520693,False
0.0798119,223.18773692925,True,223.18773692925,5054785802.708429,False
0.0532835,99.47651377041593,True,99.47651377041593,5054785902.184943,False
0.0501445,88.10117124228339,True,88.10117124228339,5054785990.286115,False
0.0875584,268.6152397864384,True,268.6152397864384,5054786258.901355,False
0.00486231,0.8283624183794539,False,0.0,5054786258.901355,False
0.0380178,50.64178985261379,True,50.64178985261379,5054786309.543144,False
0.0364417,46.529923850696115,True,46.529923850696115,5054786356.073068,False
0.0130922,6.005654715830313,False,0.0,5054786356.073068,False
0.0761135,202.98241788008656,True,202.98241788008656,5054786559.055486,False
0.0497225,86.62454868275037,True,86.62454868275037,5054786645.680035,False
0.0522798,95.76413807924793,True,95.76413807924793,5054786741.444173,False
0.0674056,159.19411426636754,True,159.19411426636754,5054786900.638288,False
0.0661693,153.40804367366513,True,153.40804367366513,5054787054.046331,False
0.087207,266.4634881424623,True,266.4634881424623,5054787320.50982,False
0.0289487,29.362512951213212,True,29.362512951213212,5054787349.872333,False
0.0140644,6.930706632746186,False,0.0,5054787349.872333,False
0.0251354,22.136384726478955,True,22.136384726478955,5054787372.008718,False
0.0722065,182.67858145168177,True,182.67858145168177,5054787554.687299,False
0.0449483,70.78832216004746,True,70.78832216004746,5054787625.475621,False
0.077912,212.68836761742887,True,212.68836761742887,5054787838.163989,False
0.0216115,16.36458200007752,False,0.0,5054787838.163989,False
0.0199455,13.938786002489838,False,0.0,5054787838.163989,False
0.0712957,178.0990972308274,True,178.0990972308274,5054788016.263086,False
0.0428278,64.26679038977258,True,64.26679038977258,5054788080.529877,False
0.0731024,187.2398614714744,True,187.2398614714744,5054788267.769738,False
0.0657643,151.53587299341297,True,151.53587299341297,5054788419.305612,False
0.0355363,44.24655887071673,True,44.24655887071673,5054788463.552171,False
0.0615082,132.55651977485755,True,132.55651977485755,5054788596.10869,False
0.107424,404.3315319170851,True,404.3315319170851,5054789000.440222,False
0.0324509,36.896789619756404,True,36.896789619756404,5054789037.337011,False
0.016907,10.015397750314627,False,0.0,5054789037.337011,False
0.0465004,75.7614805149161,True,75.7614805149161,5054789113.098492,False
0.0261219,23.908075405112157,True,23.908075405112157,5054789137.006567,False
0.0796193,222.11185513904377,True,222.11185513904377,5054789359.1184225,False
0.0747411,195.72847317263862,True,195.72847317263862,5054789554.846895,False
0.0490807,84.40274455720596,True,84.40274455720596,5054789639.2496395,False
0.0302573,32.07712465251707,True,32.07712465251707,5054789671.326764,False
0.092582,300.32267361894657,True,300.32267361894657,5054789971.649438,False
0.0887368,275.8941799575356,True,275.8941799575356,5054790247.543618,False
0.0289886,29.443509446765454,True,29.443509446765454,5054790276.987127,False
0.129107,584.0291109116521,True,584.0291109116521,5054790861.016238,False
0.0314345,34.62168510873783,True,34.62168510873783,5054790895.637923,False
0.0394878,54.63374344275603,True,54.63374344275603,5054790950.271667,False
0.0566633,112.49644313143929,True,112.49644313143929,5054791062.768109,False
0.00911155,2.9088385948676927,False,0.0,5054791062.768109,False
8.42629,2483276.039541773,True,2483276.039541773,5057274338.8076515,True
7.14733,1787555.4289009732,True,1787555.4289009732,5059061894.236552,True
0.0339129,40.29627903660314,True,40.29627903660314,5059061934.532831,False
0.042573,63.5043666303089,True,63.5043666303089,5059061998.037198,False
0.0542072,102.95537311838885,True,102.95537311838885,5059062100.992571,False
0.0498555,87.08858298435156,True,87.08858298435156,5059062188.081154,False
0.126832,563.6280567910279,True,563.6280567910279,5059062751.70921,False
0.000218893,0.0016787995580793298,False,0.0,5059062751.70921,False
1.54287,83400.28315821302,True,83400.28315821302,5059146151.992369,False
0.0272079,25.937322177480198,True,25.937322177480198,5059146177.929691,False
0.088075,271.7942830614546,True,271.7942830614546,5059146449.723974,False
0.0833037,243.1440271503058,True,243.1440271503058,5059146692.868001,False
0.0829506,241.0871632726048,True,241.0871632726048,5059146933.955164,False
0.0408416,58.44408666046537,True,58.44408666046537,5059146992.399251,False
0.0447593,70.19426792404577,True,70.19426792404577,5059147062.593519,False
0.692224,16788.934000432542,True,16788.934000432542,5059163851.527519,False
0.0765099,205.10219275785957,True,205.10219275785957,5059164056.629712,False
0.0641185,144.04618533331592,True,144.04618533331592,5059164200.675898,False
0.0705214,174.25164844091788,True,174.25164844091788,5059164374.9275465,False
0.0883894,273.7381859668002,True,273.7381859668002,5059164648.665732,False
0.0657958,151.68107404198204,True,151.68107404198204,5059164800.346807,False
0.0928609,302.1348214947524,True,302.1348214947524,5059165102.481628,False
0.0410037,58.90893557606744,True,58.90893557606744,5059165161.390564,False
0.0658842,152.0889302589189,True,152.0889302589189,5059165313.479494,False
0.0559603,109.72235815838218,True,109.72235815838218,5059165423.201852,False
0.092095,297.171468425552,True,297.171468425552,5059165720.373321,False
0.274263,2635.5345533830596,True,2635.5345533830596,5059168355.907874,False
0.0590691,122.25194250589854,True,122.25194250589854,5059168478.159817,False
0.0966457,327.265382063969,True,327.265382063969,5059168805.425199,False
0.0123034,5.303778581172502,False,0.0,5059168805.425199,False
0.110955,431.3489240914237,True,431.3489240914237,5059169236.774122,False
0.0176363,10.898081498811596,False,0.0,5059169236.774122,False
0.0976513,334.11121428134976,True,334.11121428134976,5059169570.885337,False
0.0345774,41.890906088066956,True,41.890906088066956,5059169612.776243,False
0.0414957,60.3311037469822,True,60.3311037469822,5059169673.107347,False
0.0507897,90.38291960229972,True,90.38291960229972,5059169763.490266,False
0.0770624,208.07509165762883,True,208.07509165762883,5059169971.565357,False
0.0865,262.16048496596284,True,262.16048496596284,5059170233.725842,False
0.0546342,104.58375787553211,True,104.58375787553211,5059170338.3096,False
0.0246807,21.342733367271748,True,21.342733367271748,5059170359.652333,False
0.0447541,70.17795895711562,True,70.17795895711562,5059170429.830292,False
0.0722916,183.10943203069758,True,183.10943203069758,5059170612.939724,False
0.0227051,18.062669338316297,False,0.0,5059170612.939724,False
0.0231954,18.85119239604713,False,0.0,5059170612.939724,False
0.0513882,92.52559394476154,True,92.52559394476154,5059170705.465318,False
0.0384211,51.72192405400687,True,51.72192405400687,5059170757.187242,False
0.0283667,28.19374204175979,True,28.19374204175979,5059170785.380983,False
0.0381762,51.06466388607573,True,51.06466388607573,5059170836.445647,False
0.0332454,38.72560509475419,True,38.72560509475419,5059170875.171252,False
0.106549,397.77156157827363,True,397.77156157827363,5059171272.942814,False
0.0365717,46.8624922612878,True,46.8624922612878,5059171319.805306,False
0.0963591,325.3272686381617,True,325.3272686381617,5059171645.132575,False
22.5851,17642023.590358775,True,17642023.590358775,5076813668.722934,True
8.88855,2762649.3222937873,True,2762649.3222937873,5079576318.045228,True
24.0109,19906127.634832576,True,19906127.634832576,5099482445.68006,True
77.4784,180168471.7109316,True,180168471.7109316,5279650917.390992,True
20.5923,14698226.038883414,True,14698226.038883414,5294349143.429875,True
71.1096,155565011.3805432,True,155565011.3805432,5449914154.810418,True
5.3473,1001126.4760541326,True,1001126.4760541326,5450915281.286472,True
120.261,345971891.48186207,True,345971891.48186207,5796887172.768334,True
109.44,306606750.5228863,True,306606750.5228863,6103493923.291221,True
139.888,405978026.04215866,True,405978026.04215866,6509471949.33338,True
122.444,353456414.58843696,True,353456414.58843696,6862928363.921817,True
33.4018,37996188.40834171,True,37996188.40834171,6900924552.330158,True
0.0,0.0,False,0.0,6900924552.330158,False
0.0549309,105.72276074691328,True,105.72276074691328,6900924658.052919,False
0.0844445,249.8490818542467,True,249.8490818542467,6900924907.902001,False
0.0139446,6.81313852816179,False,0.0,6900924907.902001,False
0.0522865,95.78868525787112,True,95.78868525787112,6900925003.690686,False
0.00810267,2.3003366657853808,False,0.0,6900925003.690686,False
0.0638267,142.73807524756302,True,142.73807524756302,6900925146.4287615,False
0.089646,281.576783105164,True,281.576783105164,6900925428.005545,False
0.101633,361.9132438540237,True,361.9132438540237,6900925789.918789,False
0.0913187,292.18266637497317,True,292.18266637497317,6900926082.101456,False
0.00678777,1.6143189131395386,False,0.0,6900926082.101456,False
0.0915926,293.93803157220214,True,293.93803157220214,6900926376.039487,False
