Energy_keV,Angle_deg
820.523,0.0422261
733.847,0.0431002
696.944,0.0518748
700.174,0.0352577
761.323,0.0380705
697.399,0.018349
246.899,0.0324857
2835.37,0
8707.33,0
4122.86,0
6752.35,3.06227
7686.36,2.10905
2006.28,0
6266.82,1.11721
7235.24,1.74489
6874.01,4.53588
5745.26,1.94334
29.1375,0
4962.49,7.06612
515.716,5.96667
4720.78,7.7997
2350.76,6.46266
7.86727,0
4152.71,2.55583
3903.86,1.16862
4246.31,1.77136
5060.54,3.92954
111.073,7.33564
4053.27,1.99231
4184.15,3.56628
4350.1,3.50675
4943.11,1.99998
4717.85,4.3302
6049,5.81787
5236.74,0.794575
4311.69,2.37941
0.189561,0.983784
0.0173636,34.13
0.285397,18.4268
0.0692328,33.2151
0.0265515,19.2622
0.0710522,12.7437
0.120071,15.9833
0.710763,61.4137
0.617911,41.891
0.154897,52.6122
1.06523,71.375
0.602052,79.0259
0.17837,49.6401
0.387087,71.3171
0.648965,65.3989
0.584444,35.8507
0.0216099,39.5477
9899.84,2.64022
3823.73,7.29275
1846.87,1.47339
177.349,55.7655
193.516,84.7006
501.898,0
5820.92,3.41201
3487.59,0.40676
887.593,0.472582
1471.24,0.208144
462.466,0.23149
774.435,0.0876068
799.001,0.0465853
774.719,0.0828345
1180.56,0.0932438
671.635,0.0990706
674.129,0.123305
810.892,0.0268275
82.8218,25.3767
80.1222,13.3747
69.5922,7.79973
101.923,23.7689
123.735,11.8816
198.345,69.2949
100.894,22.9332
87.3269,25.0001
66.6758,40.214
68.5063,29.9517
51.043,93.9514
16.8097,15.124
10.371,0
17.1526,0
794.044,0.0252504
637.091,0.0884571
622.097,0.135398
1354.54,0.0566717
910.516,0.0571522
1032.45,0.072567
0.0545267,15.9214
0.0626563,9.42527
479.026,0.0747744
251.224,0.0239347
162.808,111.888
92.6124,45.1374
210.506,28.7977
58.2397,51.2065
50.152,18.1905
41.7839,37.2598
63.3983,33.0889
64.0073,106.494
47.2919,53.9317
45.1493,27.5511
44.716,61.2255
34.0132,46.9962
53.7026,51.2522
145.9,0
674.867,0.0292549
785.681,0.0589331
1332.59,0.0750163
696.583,0.0703949
705.337,0.0290818
868.268,0.0969023
1147.5,0.0620765
813.44,0.0292845
668.656,0.0217582
686.69,0.0484276
1534.13,0.0381935
720.92,0.0650043
789.256,0.0206466
688.632,0.0230849
718.188,0.0994916
827.641,0.0270749
858.05,0.023515
846.746,0.0426328
160.457,0.0220756
68.4912,23.1419
31.5519,1.52573
710.344,0.0426463
639.782,0.064689
818.196,0.0686387
974.787,0.0640822
710.508,0.023112
1053.96,0.0765133
780.071,0.0363416
683.702,0.049529
657.537,0.0453162
834.299,0.015016
655.816,0.0393904
884.936,0.0288753
827.147,0.0783517
772.099,0.0615768
682.115,0.0569731
1025.6,0.130414
755.853,0.0462086
1174.08,0.0225828
918.46,0.0635017
776.153,0.055247
1261.4,0.0391341
644.81,0.0468218
717.63,0.0151576
686.349,0.397481
818.21,0.0124422
1074.41,0.0426865
855.313,0.083182
803.407,0.0819212
658.502,0.0737094
905.878,0.0217767
910.483,0.0222829
852.981,0.0581941
628.203,0.0372188
864.76,0.127842
715.94,0.0879805
720.135,0.0673768
668.692,0.0831173
815.007,0.0904307
734.729,0.0374228
704.919,0.0340114
1080.45,0.0927227
884.334,0.0789935
697.972,0.0901304
1104.05,0.0987647
897.981,0.0305357
763.354,0.0448934
986.898,0.0358224
690.622,0.118493
1586.16,0.147468
768.143,0.0416075
802.05,0.0374528
573.01,0.0539298
