Energy_keV,Angle_deg
744.38,0.0397616
669.482,0.0612662
806.438,0.0665052
768.52,0.069909
1121.99,0.0862123
951.093,0.069877
41.939,0.0104723
1102.64,0.0415693
76.0824,0.014807
555.861,0.0984136
242.369,0.0376759
610.076,0.0351808
152.137,0.0412417
93.4847,0.0219633
575.843,0.0439958
924.612,0.0451044
578.747,0.0414009
203.923,0.0122063
158.007,0.00957432
42.2482,38.4294
206.008,88.1454
92.9814,73.8644
54.1874,58.0628
57.4745,8.39242
32.7934,26.8203
43.1378,30.8017
45.9537,65.2534
1.55441,8.3446
584.907,0.0288038
282.731,0.00694823
723.937,0.0543576
851.15,0.0605927
1049.98,0.0720963
484.052,0.0977711
211.461,0.0153551
644.344,0.0401994
232.24,0.0135508
822.598,0.0628378
294.665,0.00593885
444.985,0.0485731
767.731,0.0591104
769.124,0.0946879
1048.08,0.100646
418.383,0.0238842
235.021,0.0659225
757.628,0.0571842
353.23,0.0564791
589.708,0.0548694
738.039,0.114157
438.242,0.044408
285.717,0.0135525
852.303,0.0404965
1440.11,0.0732782
968.98,0.0309818
811.097,0.0277312
72.8432,0.019143
129.617,0.0108854
490.602,0.024639
170.309,0.0366343
86.7833,51.8955
57.5079,23.8566
81.2147,26.3209
169.012,121.33
79.1529,41.2158
102.523,89.0765
219.96,134.893
377.287,0
25.229,0.0214984
100.08,0.128463
758.731,0.0215047
37.0254,58.9425
33.5509,19.2172
22.1665,17.8894
21.4249,8.30038
51.7657,0.014651
610.826,0.115024
969.863,0.183991
1259.8,0.0199877
672.949,0.0448078
701.475,0.0368572
439.057,0.0613414
241.158,0.028161
171.662,0.0244488
613.564,0.0351461
36.2293,0.0212604
766.568,0.0720454
822.545,0.133938
108.002,0.0312791
946.489,0.132588
46.9215,0.0259067
44.2979,1.30612
756.109,0.0466296
777.042,0.109632
514.443,0.0510286
84.9984,0.0300494
274.705,0.0320504
43.0015,0.0152454
463.224,0.0888101
394.897,0.0285126
700.911,0.0016311
646.927,0.0996524
151.252,0.0164163
75.4425,0.0675245
1324.99,0.0308366
536.711,10.4552
1110.97,0.0686084
773.879,0.079216
683.909,0.15211
557.205,0.0477461
325.589,0.0285091
118.735,0
754.464,0.0602146
717.177,0.0269227
694.96,0.0619136
683.634,0.0358297
130.613,0.0307822
84.8956,0.0203951
689.551,0.038336
265.342,0.067555
74.0548,0.00711078
52.1774,0.0272356
320.745,0.0165275
533.84,0.0798556
172.762,0.00772138
814.706,0.0186975
721.283,0.0734589
693.725,0.0339367
295.163,0.0157761
919.425,0.0847166
275.94,0.0387833
651.788,0.0989698
479.682,0.120377
60.286,0.770175
210.263,0.971986
130.449,7.20663
102.902,115.986
81.9423,124.753
161.955,125.906
189.014,120.557
381.118,0
718.117,0.151357
1117.38,0.128924
1021.36,0.175429
719.258,0.0787122
933.639,0.0878347
762.348,0.0638051
240.401,0.0358788
902.734,0.0707086
35.1185,0.0472465
742.681,0.0747626
247.721,0.0339676
686.248,0.0178255
66.6641,0.0170304
680.057,0.0929024
842.362,0.0983221
1070.29,0.0492123
362.256,0.0460297
405.555,0.0288827
562.296,0.0396717
293.669,0.0469676
440.186,0.0811495
317.498,0.0332371
1050.21,0.0446657
869.273,0.105854
1001.68,0.106944
344.444,0.00135208
382.183,0.125745
390.311,0.0814576
291.704,0.029944
186.996,124.455
123.507,23.2539
115.676,55.4738
298.952,61.3672
152.224,32.4615
196.284,26.6003
104.856,108.243
125.703,11.7272
102.655,24.6822
94.6475,32.2136
87.258,51.7421
89.4465,46.6103
93.8593,35.9244
309.274,0.13317
532.925,0.0448479
832.353,0.0305354
745.479,0.0272808
80.9662,0.0178373
989.721,0.0840385
696.946,0.0612999
418.854,0.0441514
251.126,0.031649
306.537,0.0516741
560.327,0.0631981
1236.45,0.0390468
25.62,0.0116839
724.314,0.121427
53.1163,0.0521419
444.642,0.0913622
535.606,0.0380449
203.924,0.0504595
357.307,0.0811197
331.954,0.0307191
397.237,0.0510741
44.3146,0.00925288
303.424,0.0199616
721.779,0.0738947
694.549,0.0381119
61.6908,0.102249
368.733,0.0455228
401.78,0.00786589
724.032,0.111662
836.509,0.126444
575.407,0.218618
299.602,0.01064
661.593,0.00376398
537.248,0.0618057
180.755,0.056898
697.209,0.0452793
961.405,0.0630324
664.153,0.0149699
602.237,0.0766999
116.234,0.014748
848.918,0.0399512
857.771,0.427657
66.4068,0.0872315
619.508,0.0330851
367.478,0.0772867
206.607,0.0105857
261.387,0.063713
461.518,0.0733943
161.963,92.8273
169.457,130.001
240.437,13.9445
652.693,0
930.491,0.0372849
950.653,0.140553
732.794,0.0601518
672.703,0.0255684
2.74006,0.0048261
704.187,0.249165
611.497,0.0666551
2.05389,0.164072
151.501,0.0382793
14.9866,0.0069745
795.086,0.0334374
972.014,0.0203621
159.121,0.0186156
782.176,0.108531
734.111,0.031549
310.183,0.0397732
485.295,0.0878524
221.725,0.0264454
445.202,0.212233
281.268,0.0333947
161.698,69.0568
172.375,44.6395
111.585,32.8238
110.227,24.5384
185.772,92.0127
76.9451,36.4922
102.887,54.0034
361.535,0
801.967,0.145724
926.648,0.145479
667.848,0.0417903
746.254,0.0241469
1025.89,0.0630319
763.989,0.106661
197.9,0.040769
600.732,0.0489422
463.261,0.0304861
248.938,0.0126537
174.387,12.3178
86.3499,29.172
68.9279,27.7862
87.1102,53.0254
88.3364,36.4565
115.489,26.2865
202.499,27.8667
82.1221,50.1938
69.9525,20.888
890.724,0.0555968
699.405,0.0385659
239.991,0.0755063
154.832,0.0409416
321.789,0.00808293
683.952,0.0584013
711.027,0.0588187
774.58,0.0257742
795.599,0.0605589
725.55,0.0555476
289.068,0.0184143
581.755,0.0336157
808.398,0.0706525
875.282,0.175281
322.987,0.0333011
356.104,0.0816697
687.522,0.0546233
170.392,0.0382007
30.7886,0.0116517
1243.89,0.0211253
806.272,0.0700726
1265,0.0662343
306.925,0.0219626
489.141,0.0329288
284.326,0.0170399
373.632,0.119432
132.598,0.0172714
149.376,50.3504
215.429,56.9541
697.168,0
900.984,0.0182448
401.404,0.0692416
265.244,0.027699
134.951,52.6013
160.488,81.7182
27.0756,58.2151
50.2014,65.4953
63.815,24.4351
42.1467,59.8828
86.0831,42.6958
53.1344,29.9488
74.3408,89.6934
349.193,0
820.228,0.0286043
434.054,0.0837054
302.98,0.034067
429.397,0.0236122
929.563,0.0425142
859.371,0.0960354
942.792,0.0258874
859.988,0.00303426
3.92459,0.00568496
520.548,0.041395
139.672,0.0140141
820.319,0.0953928
200.028,0.0409205
576.534,0.0776224
175.818,0.0174974
66.7772,0.0259039
533.505,0.076477
749.624,0.0477961
295.038,0.0200861
462.828,0.0491556
660.351,0.0436333
849.715,0.0370972
48.4277,0.043503
654.957,0.102874
240.495,0.0227096
582.233,0.0107731
1021.36,0.0528416
989.475,0.112884
591.742,0.0418684
771.315,0.0407539
717.595,0.0714811
720.16,0.0546584
316.521,0.0254495
222.315,0.017262
49.9454,0.00750979
722.596,0.114243
37.2482,0.0288077
11.0061,0.00569006
710.136,0.0632956
686.541,0.0586886
746.091,0.0553468
774.327,0.0299753
876.061,0.0225789
184.751,0.0893794
223.979,0.173162
409.76,0.290239
670.783,0.093063
406.981,0.0240176
32.1979,0.0247513
77.6086,0.010105
198.847,0.189646
711.313,0.0839782
861.29,0.088284
37.8633,0.00614938
27.2176,0.0191776
645.178,0.0189279
36.8409,31.9216
63.749,15.1538
97.2767,37.1266
122.449,43.5707
58.3888,52.0401
206.628,57.6214
115.007,84.0746
86.6881,71.6718
69.246,64.8889
160.898,99.4158
73.7879,33.0019
254.398,0
10.371,0
61.1216,0
932.537,0.0313727
693.75,0.120936
367.698,0.0219528
303.039,0.0058691
925.721,0.066826
596.462,0.0210818
51.8001,0.0169431
677.687,0.101369
379.834,0.0865505
296.935,0.0132703
864.745,0.015798
826.571,0.0303503
426.538,0.0460612
387.843,0.103068
888.376,0.0609094
700.765,0.108573
466.649,0.249084
375.043,0.064142
830.769,0.0614838
786.561,0.0535889
801.379,0.0425619
841.402,0.0665014
903.357,0.0200507
685.759,0.055136
715.633,0.0470226
302.547,0.035419
637.769,0.0486856
24.7782,0.111434
31.7894,0.00948123
35.7416,1.9341
192.214,18.1695
190.794,24.4118
159.657,9.12831
216.001,18.1514
6.64792,1.2677
812.712,0.0326034
703.113,0.0569009
904.401,0.111348
762.991,0.102891
1438,0.0351292
607.885,0.0619054
132.197,0.00670309
749.605,0.044763
899.633,0.0173402
53.401,0.044101
857.789,0.0689572
710.496,0.00821468
66.0241,0.0144233
1060.9,0.070832
734.295,0.0169144
710.927,0.0128635
713.109,0.0252403
36.5248,0.0106646
338.848,0.135974
299.937,0.0146976
138.174,0.0270307
184.362,8.96431
115,2.47449
962.262,0.0310137
130.521,0.00947257
234.635,0.00762431
530.894,0.0432992
516.47,0.0487572
276.419,0.0594049
780.362,0.044117
869.88,0.052845
208.914,0.0454454
373.229,0.0194127
117.262,0.0247517
371.768,0.0285462
721.335,0.0694855
42.7393,0.00936654
896.75,0.0762511
875.219,0.0369245
659.875,0.0626246
903.138,0.0791335
1233.16,0.0114755
662.731,0.0261754
746.002,0.0621516
469.254,0.0246749
334.818,0.028006
48.5692,0.0116826
700.093,0.202074
736.266,0.0393988
183.324,0.00323754
612.724,0.0602725
8.0654,0.00356227
966.432,0.0667361
759.811,0.04199
8.00044,0.00437407
1196.53,0.0165537
659.335,0.0368447
172.552,0.0081646
249.879,0.0689186
329.288,49.9355
114.921,102.034
249.055,61.3517
150.656,38.3823
55.6223,164.931
43.5489,52.0026
115.477,18.3732
2.24379,65.1458
91.7759,0
217.489,0.0458558
388.243,0.0628586
112.304,0.00474183
174.869,21.471
1425.16,0.0973396
10.7033,0.00528523
728.301,0.032342
70.973,0.0283463
618.024,0.00845061
238.199,18.7038
67.6002,22.1434
82.6263,29.3563
86.4237,41.8921
68.8196,43.6995
43.0315,63.8621
19.6061,27.1414
23.0691,14.9581
13.4748,14.3719
18.0475,27.7671
17.2961,21.1306
13.4258,25.6544
5.85574,12.7307
11.2774,67.7011
16.4755,23.7307
15.9808,34.0936
14.2471,54.5817
16.7431,33.3366
16.7607,38.5426
53.3416,41.5167
21.1843,83.6452
23.0584,116.324
24.8766,29.7533
99.0714,35.0974
25.4877,70.9499
114.972,0
60.5526,0.0266108
674.319,0.0455008
758.008,0.0477376
666.54,0.207842
735.767,0.03576
752.468,0.0837294
705.853,0.0603918
796.071,0.0309822
660.084,0.164173
771.625,0.0508372
1047.14,0.0546348
216.033,0.0336327
888.209,0.0317932
805.111,0.0363922
261.088,0.0631442
516.042,0.102797
1.302,0
7.60124,0
467.124,0.0286359
588.121,0.0166414
735.468,0.0490669
608.716,0.0656561
1216.8,0.051623
660.819,0.0750389
197.65,0.00914712
708.759,0.0137899
945.829,0.046591
732.624,0.0198161
687.546,0.0952131
756.687,0.0158157
54.4557,0.0218571
39.4351,0.0271456
2.41854,0.0543831
10.0025,0.0277507
608.898,0.204155
217.994,0.488614
709.91,0.00516732
745.13,0.0585144
638.233,0.0259138
153.495,0.0434016
708.831,0.0646536
268.716,0.0267272
399.408,0.143744
767.594,0.123556
847.904,0.102579
839.949,0.0333066
400.354,0.0736163
480.59,0.101901
695.103,0.0858177
591.511,0.0339041
78.8617,0.02356
846.169,0.0362448
114.662,0.0315424
7.26899,0.00675408
654.47,0.108877
491.388,0.0216287
229.994,0.0139069
61.1863,0.0415557
711.333,0.0482131
36.3716,16.9439
45.3916,30.4252
38.7579,25.0543
42.847,36.4312
48.8434,32.1185
44.7361,26.2361
84.3969,70.5225
88.1939,21.8889
48.6162,93.8228
32.4955,8.98587
158.906,45.0462
78.8721,52.1867
233.886,0
15.5768,0.00328973
795.612,0.103516
434.267,0.0371993
338.14,0.01791
